Household_ID,Year,GWBCODEJJJJ,GEMEENTE,WIJK,BUURT,ZONPV,ZONVERMOGEN31DEC,ELEK,ELEKTERUG,GESTINKH,BBIHJ,TYPHH31DEC,Energielabel,LIHE,LEKWI,LIHEZLEK
2554,2022,10000401,1000,04,01,1,3655,3969,764,14269,8174,ALONE,D,1,0,0
2555,2022,10170302,1017,03,02,1,2347,3437,69.9,28776,18123,FAMILY,E,1,1,0
2556,2022,10130101,1013,01,01,0,0,4382,485.2,10000,20450,COUPLE,D,0,0,0
2557,2022,10070305,1007,03,05,0,0,3186,323.8,22063,14135,OTHER,C,0,0,0
2558,2022,10090204,1009,02,04,0,0,2418,849.9,25949,7761,COUPLE,B,1,0,0
2559,2022,10010302,1001,03,02,0,0,3007,707.8,34966,11363,FAMILY,A,0,0,0
2560,2022,10170405,1017,04,05,0,0,1820,869.3,13267,12468,FAMILY,D,0,0,0
2561,2022,10070205,1007,02,05,0,0,2184,46.4,22990,6571,COUPLE,G,1,0,0
2562,2022,10060503,1006,05,03,0,0,4075,720.8,13867,11911,FAMILY,E,0,0,0
2563,2022,10130202,1013,02,02,0,0,3985,540,25026,3384,ALONE,C,0,0,0
2564,2022,10030303,1003,03,03,1,3797,3526,825,14077,19729,ALONE,E,0,0,0
2565,2022,10050101,1005,01,01,0,0,1651,507.2,17960,17666,COUPLE,E,0,1,0
2566,2022,10100503,1010,05,03,0,0,2877,540.2,13387,17125,OTHER,C,0,1,0
2567,2022,10100104,1010,01,04,0,0,2097,51.8,30502,11912,COUPLE,A,0,0,1
2568,2022,10150102,1015,01,02,0,0,4258,668.5,33834,12983,COUPLE,B,1,0,0
2569,2022,10150301,1015,03,01,0,0,2674,273.1,19588,8368,COUPLE,F,0,1,0
2570,2022,10190104,1019,01,04,0,0,2222,19.7,22451,19041,ALONE,E,0,1,0
2571,2022,10110403,1011,04,03,0,0,3226,66.4,10675,4137,ALONE,C,1,1,1
2572,2022,10170303,1017,03,03,1,2345,2623,957.3,18961,15670,FAMILY,C,0,0,0
2573,2022,10170101,1017,01,01,0,0,4535,346.1,21480,9930,OTHER,E,0,0,0
2574,2022,10110205,1011,02,05,0,0,2538,868.1,81666,29058,ALONE,F,1,0,0
2575,2022,10120501,1012,05,01,1,2449,1940,959.7,12632,19214,COUPLE,E,0,1,1
2576,2022,10090301,1009,03,01,0,0,1262,943.3,45802,14996,ALONE,D,0,1,0
2577,2022,10080201,1008,02,01,0,0,3172,881.7,36258,6151,ALONE,B,0,0,0
2578,2022,10140505,1014,05,05,0,0,2694,894.8,25344,4091,ALONE,D,0,0,0
2579,2022,10160504,1016,05,04,0,0,1913,289,53066,18966,COUPLE,B,1,0,0
2580,2022,10040303,1004,03,03,0,0,4270,151.5,26530,29390,ALONE,E,0,1,0
2581,2022,10100402,1010,04,02,0,0,3800,639.3,26757,18271,ALONE,C,0,0,0
2582,2022,10170402,1017,04,02,0,0,3174,488.1,21449,16402,FAMILY,E,1,0,0
2583,2022,10080504,1008,05,04,0,0,4427,98.7,40610,16517,OTHER,C,0,0,1
2584,2022,10110101,1011,01,01,0,0,3796,677.5,38110,15824,ALONE,E,0,0,0
2585,2022,10070404,1007,04,04,0,0,2459,562.9,16109,16626,FAMILY,C,0,0,0
2586,2022,10160305,1016,03,05,0,0,2264,863.1,11388,9518,ALONE,C,0,1,0
2587,2022,10150304,1015,03,04,1,2834,3936,609.2,19900,7211,OTHER,D,0,0,0
2588,2022,10140102,1014,01,02,0,0,3556,573.9,14764,15873,FAMILY,A,0,0,0
2589,2022,10010505,1001,05,05,0,0,3352,440.8,21337,26947,FAMILY,F,0,0,0
2590,2022,10150403,1015,04,03,0,0,2438,462.8,40893,21216,ALONE,D,0,0,0
2591,2022,10010401,1001,04,01,0,0,3747,954.4,17524,5132,COUPLE,D,0,0,0
2592,2022,10000205,1000,02,05,0,0,2520,138.4,21559,12958,COUPLE,E,1,0,0
2593,2022,10070201,1007,02,01,0,0,3108,446.2,22674,20831,ALONE,F,0,0,0
2594,2022,10140201,1014,02,01,0,0,4502,655.8,33665,27134,ALONE,D,0,1,0
2595,2022,10070102,1007,01,02,0,0,2605,433,10000,29330,COUPLE,F,0,0,0
2596,2022,10160205,1016,02,05,0,0,1784,283.2,16263,13314,FAMILY,A,0,0,1
2597,2022,10040203,1004,02,03,0,0,2252,287.4,24480,21593,ALONE,B,0,0,1
2598,2022,10020402,1002,04,02,0,0,4094,233.7,40136,16994,COUPLE,D,1,1,1
2599,2022,10010301,1001,03,01,0,0,3429,343.9,17223,14042,ALONE,C,1,1,1
2600,2022,10160202,1016,02,02,0,0,3084,871.7,10000,15498,ALONE,D,0,0,1
2601,2022,10130505,1013,05,05,0,0,2741,505.2,30027,15597,COUPLE,C,0,0,0
2602,2022,10060402,1006,04,02,0,0,3636,240.2,16031,24401,ALONE,C,0,0,1
2603,2022,10120305,1012,03,05,0,0,2435,384.5,12150,3764,COUPLE,E,0,0,0
2604,2022,10110104,1011,01,04,0,0,3475,105.8,16120,18745,ALONE,D,0,0,0
2605,2022,10110104,1011,01,04,0,0,2541,904,20085,27315,COUPLE,G,0,0,0
2606,2022,10170102,1017,01,02,0,0,2392,408.2,16278,26454,COUPLE,E,0,0,0
2607,2022,10030505,1003,05,05,0,0,2626,980.4,10000,19551,OTHER,C,0,0,1
2608,2022,10110201,1011,02,01,0,0,2862,347.5,34493,8943,ALONE,C,0,1,0
2609,2022,10130305,1013,03,05,0,0,3156,836.4,41665,21214,FAMILY,C,1,0,0
2610,2022,10020205,1002,02,05,0,0,3411,256.4,30508,25599,ALONE,E,1,1,0
2611,2022,10040102,1004,01,02,1,2907,1000,76.2,12470,10878,COUPLE,A,0,0,0
2612,2022,10060301,1006,03,01,1,3392,2473,31.7,19915,17860,COUPLE,B,0,0,0
2613,2022,10060301,1006,03,01,0,0,2847,606.2,21954,13357,ALONE,F,0,0,0
2614,2022,10190301,1019,03,01,1,2643,4554,311.6,29714,10088,COUPLE,D,1,0,0
2615,2022,10070403,1007,04,03,0,0,2227,443.5,30766,12478,ALONE,B,1,0,1
2616,2022,10120103,1012,01,03,0,0,3346,818.6,15258,16028,ALONE,B,1,0,0
2617,2022,10010203,1001,02,03,0,0,4545,248.1,22948,7654,ALONE,F,0,0,0
2618,2022,10110404,1011,04,04,0,0,2018,308.7,27684,6343,FAMILY,F,0,1,0
2619,2022,10060102,1006,01,02,0,0,3554,845.3,45611,7883,FAMILY,C,0,0,0
2620,2022,10180202,1018,02,02,0,0,2477,492.8,31327,17623,ALONE,C,0,0,0
2621,2022,10140101,1014,01,01,1,3463,2745,827.7,32680,3273,COUPLE,E,0,1,1
2622,2022,10140203,1014,02,03,0,0,2477,374.5,22969,0,ALONE,E,0,0,1
2623,2022,10120105,1012,01,05,0,0,2541,398.4,44588,25980,ALONE,E,0,0,0
2624,2022,10190101,1019,01,01,0,0,5649,167.1,27034,6894,FAMILY,D,0,0,0
2625,2022,10080305,1008,03,05,0,0,3960,916.3,14320,13447,COUPLE,F,0,0,0
2626,2022,10110301,1011,03,01,0,0,4191,896.8,44430,22378,ALONE,C,1,0,1
2627,2022,10180401,1018,04,01,0,0,3642,984.2,31224,3493,ALONE,B,0,0,1
2628,2022,10020203,1002,02,03,1,2102,1754,402.4,17649,3484,FAMILY,E,1,0,0
2629,2022,10080403,1008,04,03,0,0,3555,818.6,17331,9939,ALONE,D,1,0,0
2630,2022,10140502,1014,05,02,0,0,4165,415,25547,22690,ALONE,F,0,0,0
2631,2022,10140103,1014,01,03,0,0,2431,454.3,27766,14826,FAMILY,A,0,0,1
2632,2022,10170403,1017,04,03,1,3231,4068,830,24310,14935,COUPLE,E,0,0,0
2633,2022,10040501,1004,05,01,0,0,3833,177.4,25736,12636,COUPLE,C,1,0,0
2634,2022,10050404,1005,04,04,0,0,4866,220.3,51533,19497,FAMILY,D,0,0,0
2635,2022,10190102,1019,01,02,0,0,2823,314.7,37638,26454,ALONE,A,1,0,0
2636,2022,10050404,1005,04,04,0,0,2212,788.2,24229,38872,FAMILY,D,0,0,0
2637,2022,10160402,1016,04,02,0,0,2874,372.7,35265,13815,ALONE,E,0,1,0
2638,2022,10110405,1011,04,05,0,0,4492,358.2,13144,27207,COUPLE,C,1,0,0
2639,2022,10010501,1001,05,01,1,2982,1554,998.8,26875,22994,FAMILY,B,0,0,0
2640,2022,10190405,1019,04,05,0,0,1338,383.8,54429,17135,COUPLE,D,0,1,0
2641,2022,10160502,1016,05,02,0,0,3280,247.8,19751,0,FAMILY,E,0,1,0
2642,2022,10060101,1006,01,01,1,4011,2801,623.2,14417,11976,FAMILY,C,0,0,0
2643,2022,10010101,1001,01,01,0,0,3206,801.9,15898,12293,ALONE,C,0,1,0
2644,2022,10120105,1012,01,05,0,0,4050,69.6,12774,17870,FAMILY,C,0,0,0
2645,2022,10030201,1003,02,01,0,0,2702,618.9,14877,13420,OTHER,F,0,0,0
2646,2022,10040102,1004,01,02,0,0,1514,35.7,18301,10494,COUPLE,C,1,0,1
2647,2022,10040204,1004,02,04,0,0,5040,526.3,10907,31240,ALONE,A,0,0,0
2648,2022,10110105,1011,01,05,0,0,2302,257,22199,25465,ALONE,E,0,0,0
2649,2022,10050102,1005,01,02,0,0,2246,306.6,34583,0,ALONE,D,0,0,0
2650,2022,10040202,1004,02,02,0,0,4193,467.1,13990,12751,ALONE,B,0,1,1
2651,2022,10130304,1013,03,04,0,0,2853,927.1,47081,20047,COUPLE,G,0,0,0
2652,2022,10060405,1006,04,05,0,0,3142,710.7,28435,25647,ALONE,D,0,0,0
2653,2022,10050101,1005,01,01,0,0,3634,936.8,36875,11640,ALONE,D,0,0,0
2654,2022,10010102,1001,01,02,0,0,4175,660,15852,13277,COUPLE,C,0,1,0
2655,2022,10050105,1005,01,05,0,0,2899,7.1,33767,15758,COUPLE,F,1,1,0
2656,2022,10040401,1004,04,01,0,0,4567,265.6,12759,20294,COUPLE,B,0,0,1
2657,2022,10050301,1005,03,01,0,0,1277,905.8,34376,2715,FAMILY,C,0,1,0
2658,2022,10130205,1013,02,05,0,0,3883,643.4,24002,0,ALONE,B,0,1,0
2659,2022,10150201,1015,02,01,0,0,2444,981.6,29045,25036,ALONE,E,1,1,0
2660,2022,10060404,1006,04,04,1,4091,4435,156,12236,7079,ALONE,D,0,0,0
2661,2022,10050401,1005,04,01,0,0,3327,296.7,14079,31981,COUPLE,D,1,0,1
2662,2022,10030401,1003,04,01,0,0,2594,362.4,29691,8091,ALONE,B,0,0,0
2663,2022,10050505,1005,05,05,1,3064,3796,326.6,13709,13520,FAMILY,D,0,1,0
2664,2022,10140505,1014,05,05,0,0,4003,252,27766,17948,ALONE,E,0,1,0
2665,2022,10010502,1001,05,02,0,0,3777,443.5,11119,0,OTHER,C,1,0,1
2666,2022,10120103,1012,01,03,0,0,2273,642.3,33660,37915,COUPLE,E,0,0,0
2667,2022,10020305,1002,03,05,0,0,2764,311.3,11893,11840,COUPLE,C,0,0,1
2668,2022,10070502,1007,05,02,0,0,3196,79.7,29031,8291,FAMILY,E,0,0,0
2669,2022,10160303,1016,03,03,0,0,3162,708.5,30116,5669,FAMILY,A,0,0,0
2670,2022,10130205,1013,02,05,0,0,3874,459,15546,17894,COUPLE,D,0,0,0
2671,2022,10140504,1014,05,04,0,0,1386,556.5,29466,17326,OTHER,G,0,0,0
2672,2022,10110301,1011,03,01,0,0,3500,455.4,25089,5938,COUPLE,G,0,1,0
2673,2022,10090505,1009,05,05,0,0,2939,890.4,16824,4024,FAMILY,C,1,0,0
2674,2022,10120102,1012,01,02,0,0,2445,558.7,13302,23442,ALONE,C,0,1,0
2675,2022,10100302,1010,03,02,0,0,2531,923.3,10000,9754,FAMILY,A,0,0,0
2676,2022,10150305,1015,03,05,0,0,3006,510.6,26234,1231,ALONE,F,0,0,0
2677,2022,10030302,1003,03,02,0,0,1000,292.6,10072,13816,ALONE,D,1,0,0
2678,2022,10020102,1002,01,02,0,0,2568,355.4,23101,11786,FAMILY,C,0,1,1
2679,2022,10000105,1000,01,05,0,0,2411,522.1,19308,30600,ALONE,B,0,0,0
2680,2022,10080304,1008,03,04,0,0,3679,530,30932,10822,ALONE,F,0,0,0
2681,2022,10010401,1001,04,01,0,0,2475,687.3,18938,12534,ALONE,D,0,0,0
2682,2022,10160104,1016,01,04,0,0,3006,224.5,18681,16755,FAMILY,C,0,0,0
2683,2022,10160104,1016,01,04,0,0,4588,658.8,31759,10433,FAMILY,C,0,0,0
2684,2022,10060402,1006,04,02,0,0,4094,778.6,26043,18527,FAMILY,C,0,0,0
2685,2022,10010105,1001,01,05,1,1632,4012,676.6,25798,6865,FAMILY,D,1,0,1
2686,2022,10010503,1001,05,03,0,0,2750,481.8,27851,13085,COUPLE,F,1,0,1
2687,2022,10080204,1008,02,04,0,0,3688,991.7,10221,18254,ALONE,F,0,0,0
2688,2022,10070303,1007,03,03,0,0,2989,404.8,32157,24101,ALONE,D,0,1,0
2689,2022,10040503,1004,05,03,1,2020,3023,106.6,29918,10310,COUPLE,E,1,0,0
2690,2022,10060101,1006,01,01,0,0,3568,821.5,13248,10214,ALONE,C,1,1,0
2691,2022,10140205,1014,02,05,0,0,2662,212.2,19495,27329,ALONE,C,0,0,0
2692,2022,10170404,1017,04,04,0,0,4543,713.3,21597,10585,COUPLE,G,0,0,0
2693,2022,10070103,1007,01,03,0,0,3055,179,20593,14546,FAMILY,C,1,0,0
2694,2022,10140502,1014,05,02,0,0,3756,16.9,26028,28702,ALONE,C,0,0,0
2695,2022,10000303,1000,03,03,0,0,4510,159.8,45056,15539,FAMILY,G,1,1,0
2696,2022,10040205,1004,02,05,0,0,4128,377,37830,13017,FAMILY,B,0,1,1
2697,2022,10190204,1019,02,04,0,0,1931,106.6,11428,13614,FAMILY,E,0,0,0
2698,2022,10090204,1009,02,04,0,0,3600,197.7,30062,9076,OTHER,F,0,0,0
2699,2022,10180203,1018,02,03,0,0,3965,764.6,42807,18606,ALONE,D,0,0,0
2700,2022,10010303,1001,03,03,0,0,4002,769.9,26726,7607,COUPLE,A,0,0,0
2701,2022,10110405,1011,04,05,0,0,2198,817.5,38005,21228,FAMILY,C,1,0,0
2702,2022,10140204,1014,02,04,0,0,2608,841.2,60242,15121,COUPLE,B,0,0,0
2703,2022,10180102,1018,01,02,0,0,4095,420.4,36748,16883,FAMILY,C,0,0,0
2704,2022,10160103,1016,01,03,0,0,2514,867.5,24950,28837,COUPLE,E,0,0,0
2705,2022,10070105,1007,01,05,0,0,2930,525.9,37143,3407,COUPLE,C,0,0,0
2706,2022,10160505,1016,05,05,0,0,4618,470.6,23681,15195,ALONE,C,0,0,0
2707,2022,10040502,1004,05,02,0,0,3156,718.5,22291,20104,OTHER,D,1,0,0
2708,2022,10030402,1003,04,02,0,0,2545,213.8,18477,10070,FAMILY,D,0,0,0
2709,2022,10010102,1001,01,02,0,0,2410,789.5,48132,22608,FAMILY,F,0,0,0
2710,2022,10160202,1016,02,02,0,0,3499,429.5,14629,10642,FAMILY,C,1,0,0
2711,2022,10150203,1015,02,03,0,0,2000,127.3,47390,17332,ALONE,E,0,0,0
2712,2022,10000404,1000,04,04,0,0,2977,119.3,28280,14012,ALONE,D,1,1,0
2713,2022,10130301,1013,03,01,0,0,3499,164.9,10941,16294,FAMILY,C,1,0,0
2714,2022,10160404,1016,04,04,0,0,4369,890.6,26471,15591,ALONE,C,0,0,0
2715,2022,10150304,1015,03,04,0,0,3800,990.9,10000,14744,ALONE,C,0,1,0
2716,2022,10030303,1003,03,03,1,4098,2557,357,30114,11212,COUPLE,D,1,0,0
2717,2022,10150304,1015,03,04,0,0,4260,292.1,34290,9682,COUPLE,B,0,1,0
2718,2022,10030403,1003,04,03,0,0,2930,218.8,16380,17527,FAMILY,F,0,0,0
2719,2022,10100302,1010,03,02,0,0,2087,823.8,23430,15421,COUPLE,D,0,0,0
2720,2022,10010401,1001,04,01,0,0,3045,209.2,58517,9463,FAMILY,F,0,0,0
2721,2022,10110502,1011,05,02,0,0,4494,924.1,17105,17747,FAMILY,A,1,0,0
2722,2022,10070202,1007,02,02,0,0,3348,667.4,12971,11299,ALONE,C,1,0,0
2723,2022,10170103,1017,01,03,0,0,3211,897.1,46204,27443,ALONE,A,1,0,0
2724,2022,10090305,1009,03,05,0,0,4673,554,58764,34913,COUPLE,C,1,0,0
2725,2022,10010503,1001,05,03,0,0,1911,690.7,22067,26112,OTHER,F,0,0,0
2726,2022,10160501,1016,05,01,1,3085,2042,619.5,36524,25666,ALONE,A,0,1,0
2727,2022,10030403,1003,04,03,0,0,1745,831.2,43076,21513,ALONE,C,0,1,0
2728,2022,10070204,1007,02,04,0,0,3535,835.9,15195,13321,FAMILY,B,0,0,1
2729,2022,10100201,1010,02,01,0,0,3349,589.8,17280,0,COUPLE,C,1,0,0
2730,2022,10010203,1001,02,03,0,0,4588,632.5,40759,6799,OTHER,E,0,0,0
2731,2022,10080404,1008,04,04,0,0,3419,921.9,51149,9586,FAMILY,D,1,0,1
2732,2022,10160404,1016,04,04,0,0,2836,929.9,29185,24661,COUPLE,E,0,1,0
2733,2022,10040102,1004,01,02,0,0,3201,664.2,14187,17049,COUPLE,C,1,0,0
2734,2022,10190303,1019,03,03,0,0,3305,7.8,59488,9723,ALONE,F,0,1,0
2735,2022,10140403,1014,04,03,0,0,1695,104.4,16890,238,FAMILY,E,0,1,0
2736,2022,10150305,1015,03,05,1,4599,5639,857.9,18628,33545,FAMILY,C,0,0,0
2737,2022,10120102,1012,01,02,0,0,3667,84.7,26138,19266,ALONE,C,0,0,0
2738,2022,10020504,1002,05,04,0,0,3389,213.5,47910,22268,ALONE,F,0,0,0
2739,2022,10010301,1001,03,01,0,0,3753,230.5,33758,10714,OTHER,D,1,1,0
2740,2022,10170103,1017,01,03,0,0,3838,600.2,27103,13891,COUPLE,E,0,0,0
2741,2022,10050205,1005,02,05,0,0,3073,576.6,27768,12249,FAMILY,C,0,0,0
2742,2022,10150401,1015,04,01,0,0,2631,289.4,22510,15514,ALONE,B,0,0,1
2743,2022,10110205,1011,02,05,0,0,3739,207.6,29116,29766,COUPLE,E,0,0,0
2744,2022,10080203,1008,02,03,0,0,3547,764.5,10000,5365,FAMILY,D,0,1,1
2745,2022,10020305,1002,03,05,0,0,2471,935.5,18990,14669,ALONE,D,0,1,0
2746,2022,10120401,1012,04,01,0,0,4477,52.8,24851,17886,COUPLE,D,0,0,0
2747,2022,10140403,1014,04,03,0,0,3464,133.2,12388,14065,ALONE,B,1,0,0
2748,2022,10110401,1011,04,01,0,0,3856,642.2,26719,22962,COUPLE,E,0,1,0
2749,2022,10090304,1009,03,04,0,0,4452,804.4,19885,1114,OTHER,F,0,0,0
2750,2022,10070205,1007,02,05,0,0,3219,791.2,52983,30070,COUPLE,F,0,0,0
2751,2022,10010104,1001,01,04,0,0,3485,719.7,48363,4035,OTHER,C,0,0,0
2752,2022,10110404,1011,04,04,0,0,3929,887.4,17450,5959,OTHER,C,1,0,0
2753,2022,10080105,1008,01,05,0,0,2547,217.3,20426,11404,OTHER,E,0,0,1
2754,2022,10190505,1019,05,05,0,0,3248,107.3,21226,9819,FAMILY,D,0,0,0
2755,2022,10090202,1009,02,02,0,0,3312,615.4,17573,18396,ALONE,D,0,0,0
2756,2022,10150501,1015,05,01,1,3917,2339,822.3,24282,17469,OTHER,F,1,0,0
2757,2022,10130403,1013,04,03,0,0,5285,582,15075,15908,ALONE,D,0,0,0
2758,2022,10040205,1004,02,05,0,0,1933,963,12515,3656,ALONE,D,0,0,0
2759,2022,10030105,1003,01,05,0,0,2031,795.6,30072,13884,ALONE,A,0,0,0
2760,2022,10070301,1007,03,01,0,0,4382,700.8,30174,15157,ALONE,A,0,0,0
2761,2022,10130204,1013,02,04,0,0,3841,60.3,14732,24858,COUPLE,A,0,0,0
2762,2022,10130301,1013,03,01,0,0,2276,107.7,34464,16595,COUPLE,F,1,0,0
2763,2022,10150305,1015,03,05,1,3404,3746,784.8,16061,18061,ALONE,C,0,0,0
2764,2022,10010301,1001,03,01,0,0,4521,198.2,24998,30699,COUPLE,D,1,0,0
2765,2022,10020102,1002,01,02,0,0,3172,28.8,33195,5719,COUPLE,E,0,0,0
2766,2022,10130404,1013,04,04,0,0,5538,910.8,21659,11895,FAMILY,D,0,0,0
2767,2022,10140501,1014,05,01,0,0,1648,890.8,27649,5913,ALONE,D,1,0,0
2768,2022,10110203,1011,02,03,0,0,3824,218.5,17013,27852,ALONE,C,0,0,0
2769,2022,10000505,1000,05,05,0,0,4249,780.2,19965,28398,ALONE,E,0,0,1
2770,2022,10060403,1006,04,03,0,0,4002,48,19872,27228,ALONE,B,1,1,0
2771,2022,10160405,1016,04,05,0,0,3016,285.1,15164,19379,COUPLE,A,1,0,0
2772,2022,10170404,1017,04,04,0,0,2938,623.7,20163,18044,COUPLE,B,1,0,1
2773,2022,10110205,1011,02,05,0,0,3599,763.2,10154,11335,ALONE,C,1,0,0
2774,2022,10140101,1014,01,01,0,0,3934,10.4,17230,21155,ALONE,C,0,1,0
2775,2022,10000103,1000,01,03,0,0,3742,326.2,19102,4749,ALONE,D,0,1,1
2776,2022,10050401,1005,04,01,0,0,4136,214.3,19378,4721,OTHER,B,0,0,0
2777,2022,10120504,1012,05,04,0,0,2283,998.8,19521,11641,ALONE,D,1,0,1
2778,2022,10050304,1005,03,04,0,0,2995,671,21356,30096,FAMILY,A,0,0,0
2779,2022,10170202,1017,02,02,0,0,2353,405.7,27993,10892,FAMILY,B,0,0,0
2780,2022,10180303,1018,03,03,0,0,2852,75.7,34107,11972,ALONE,D,0,1,0
2781,2022,10120401,1012,04,01,0,0,4113,598.7,15916,17302,OTHER,F,0,0,0
2782,2022,10000102,1000,01,02,0,0,3297,641.7,12069,22188,FAMILY,F,0,0,0
2783,2022,10130205,1013,02,05,0,0,5546,816.4,13081,25016,FAMILY,G,0,1,0
2784,2022,10180104,1018,01,04,1,3302,3374,288.6,17264,6036,COUPLE,D,0,0,0
2785,2022,10140402,1014,04,02,0,0,3253,981.4,18472,14226,COUPLE,D,0,0,1
2786,2022,10100404,1010,04,04,0,0,3295,439.5,14987,16796,ALONE,D,0,0,0
2787,2022,10010205,1001,02,05,0,0,2625,295.9,11521,17598,ALONE,D,0,0,1
2788,2022,10120202,1012,02,02,0,0,3147,348.4,17534,21926,FAMILY,B,0,0,0
2789,2022,10090301,1009,03,01,0,0,4215,519.6,24117,21560,FAMILY,D,0,0,0
2790,2022,10040203,1004,02,03,0,0,3302,936.7,29658,15203,ALONE,C,0,0,0
2791,2022,10040303,1004,03,03,0,0,2485,735.2,16668,24219,FAMILY,C,0,0,0
2792,2022,10020201,1002,02,01,0,0,2367,577.1,17916,22750,FAMILY,D,0,0,0
2793,2022,10010305,1001,03,05,0,0,2794,162.8,13858,22107,ALONE,B,0,0,0
2794,2022,10180301,1018,03,01,0,0,3266,149.4,21682,10769,COUPLE,C,1,0,0
2795,2022,10070302,1007,03,02,0,0,4274,502.2,14411,20703,COUPLE,A,1,1,0
2796,2022,10000302,1000,03,02,0,0,1993,728.7,29335,24628,FAMILY,G,1,1,0
2797,2022,10100502,1010,05,02,0,0,2912,751,10000,10889,FAMILY,B,0,0,0
2798,2022,10170302,1017,03,02,0,0,3329,225.9,18401,16052,ALONE,C,0,0,0
2799,2022,10090205,1009,02,05,0,0,1549,100.1,25605,27517,COUPLE,F,0,0,0
2800,2022,10040401,1004,04,01,0,0,2449,384.5,24147,18171,FAMILY,D,0,0,1
2801,2022,10110502,1011,05,02,0,0,2588,918.2,84670,14297,FAMILY,B,0,1,0
2802,2022,10190504,1019,05,04,0,0,2483,545.4,26236,26692,ALONE,C,0,1,1
2803,2022,10160104,1016,01,04,0,0,3372,320.1,13332,11236,COUPLE,B,0,1,1
2804,2022,10160504,1016,05,04,0,0,3055,323.6,20999,1430,FAMILY,B,0,1,0
2805,2022,10020301,1002,03,01,0,0,2700,132.1,10000,8766,ALONE,A,0,0,1
2806,2022,10180301,1018,03,01,0,0,3585,473.2,21156,24088,COUPLE,C,1,0,0
2807,2022,10010204,1001,02,04,0,0,4750,791.4,14522,19165,FAMILY,E,0,1,1
2808,2022,10100505,1010,05,05,0,0,4675,968.6,34811,15544,ALONE,D,0,1,0
2809,2022,10060503,1006,05,03,0,0,1469,501.6,16734,23489,FAMILY,D,1,1,0
2810,2022,10030401,1003,04,01,1,2280,3719,167.2,20777,16334,ALONE,B,0,0,0
2811,2022,10010104,1001,01,04,0,0,3039,683,16030,13221,ALONE,C,0,0,1
2812,2022,10000404,1000,04,04,0,0,3339,756.8,52545,21680,ALONE,E,0,0,0
2813,2022,10090205,1009,02,05,0,0,2841,71.7,18758,11943,ALONE,A,0,0,0
2814,2022,10070204,1007,02,04,0,0,3305,850.1,55065,18921,ALONE,F,0,0,0
2815,2022,10010102,1001,01,02,0,0,3336,829.3,33092,8642,FAMILY,D,1,1,0
2816,2022,10050105,1005,01,05,0,0,2678,472.5,28030,6563,ALONE,E,0,1,0
2817,2022,10160504,1016,05,04,0,0,2393,560.4,26485,8074,OTHER,C,1,0,0
2818,2022,10040103,1004,01,03,0,0,2796,713.4,26819,14791,COUPLE,C,0,0,0
2819,2022,10170504,1017,05,04,0,0,3410,676.7,10000,9816,COUPLE,E,0,0,0
2820,2022,10030103,1003,01,03,0,0,3739,16.5,19159,10041,COUPLE,E,1,0,0
2821,2022,10000203,1000,02,03,0,0,3968,122.4,33610,13772,FAMILY,B,0,0,0
2822,2022,10010102,1001,01,02,0,0,2755,162.6,21494,14422,COUPLE,G,1,0,1
2823,2022,10080505,1008,05,05,0,0,3455,755.7,10909,2591,ALONE,A,0,1,0
2824,2022,10190104,1019,01,04,0,0,4066,440.1,21456,0,FAMILY,A,0,0,1
2825,2022,10160304,1016,03,04,0,0,4249,545.5,51640,18199,COUPLE,D,0,0,1
2826,2022,10060103,1006,01,03,0,0,3147,772.7,41086,16113,ALONE,E,0,0,0
2827,2022,10010504,1001,05,04,0,0,3001,341,21354,4038,COUPLE,G,1,1,1
2828,2022,10090405,1009,04,05,0,0,3372,748.9,35444,18490,COUPLE,C,0,1,0
2829,2022,10020201,1002,02,01,0,0,2165,442.3,18338,18475,ALONE,A,0,1,0
2830,2022,10140201,1014,02,01,0,0,3025,377.2,10000,12582,FAMILY,D,0,0,0
2831,2022,10040102,1004,01,02,0,0,3870,333,13873,30674,FAMILY,C,0,0,0
2832,2022,10120501,1012,05,01,1,2694,3777,964.9,48119,25153,FAMILY,C,0,1,1
2833,2022,10110302,1011,03,02,0,0,2956,772,19206,11807,COUPLE,D,0,0,0
2834,2022,10090102,1009,01,02,0,0,3395,20.2,19502,11956,OTHER,A,1,0,0
2835,2022,10120401,1012,04,01,1,3533,2457,957.4,18959,3336,ALONE,D,0,0,0
2836,2022,10080303,1008,03,03,0,0,3833,775.4,57071,24797,COUPLE,C,0,1,0
2837,2022,10060302,1006,03,02,0,0,3129,149.2,49661,16974,ALONE,E,0,1,0
2838,2022,10050405,1005,04,05,0,0,2951,76.3,66795,21584,FAMILY,D,1,0,0
2839,2022,10020503,1002,05,03,0,0,2874,308.2,20342,0,ALONE,B,0,0,0
2840,2022,10010104,1001,01,04,0,0,3143,624.2,25535,21220,ALONE,B,0,1,0
2841,2022,10070505,1007,05,05,0,0,2796,616.5,10318,10922,FAMILY,C,0,0,0
2842,2022,10080301,1008,03,01,0,0,3792,275.9,46095,19674,COUPLE,B,0,0,0
2843,2022,10190405,1019,04,05,0,0,2844,445.7,12284,19169,ALONE,D,0,0,0
2844,2022,10050204,1005,02,04,0,0,4633,211.9,24548,14834,COUPLE,G,0,0,1
2845,2022,10130404,1013,04,04,0,0,4518,50.6,12725,9421,FAMILY,D,0,0,0
